LUB	-3.17	-41.06%	11176900
LUK	-5.92	-20.89%	411057900
LUV	23.48	124.63%	1903228300
LUX	0.55	1.02%	17159300
LVLT	16.21	48.87%	569861700
LVS	-20.71	-26.26%	1419955900
LXFR	-5.93	-28.43%	12944100
LXFT	0.53	1.40%	39374600
LXK	5.75	16.19%	230473500
LXP	0.77	7.54%	425564200
LXP-C	3.85	8.72%	513200
LXU	-9.58	-23.35%	40171900
LYB	-0.89	-1.11%	978570500
LYG	-0.68	-12.78%	792278500
LYV	6.35	32.14%	371067500
LZB	-4.16	-13.42%	108644600
M	12.35	23.13%	1053948100
MA	2.61	3.13%	1270779400
MAA	13.94	22.95%	112271900
MAC	24.52	41.64%	212887100
MAIN	-3.45	-10.55%	76228700
MAN	-17.69	-20.60%	189762300
MANU	0.37	2.38%	28860900
MAS	2.43	10.67%	1119143700
MATX	8.41	32.21%	68861400
MAV	2.15	16.77%	16976400
MBI	-2.4	-20.10%	655588800
MBLY	4.56	12.67%	515818600
MBT	-14.45	-66.81%	769603000
MC	7.93	29.37%	28217000
MCA	1.56	11.44%	16491100
MCC	-4.61	-33.29%	171243800
MCD	-3.33	-3.43%	1383757200
MCI	0.96	6.43%	3803100
MCK	46.18	28.61%	321925800
MCN	-0.03	-0.37%	14363500
MCO	17.34	22.10%	258703500
MCQ	-0.2	-0.79%	630400
MCR	0.14	1.55%	36706700
MCS	5.07	37.72%	17665400
MCV	2.29	10.24%	1349300
MCY	6.96	14.00%	34528400
MD	12.73	23.85%	151888100
MDC	-5.77	-17.90%	189023900
MDLY	-2	-11.98%	11331200
MDP	2.52	4.86%	72695900
MDR	-6.25	-68.23%	1392434600
MDT	14.81	25.81%	1791422600
MDU	-7.05	-23.08%	191633600
MED	7.42	28.40%	48178100
MEG	-5.87	-25.97%	126143400
MEI	2.32	6.79%	106493700
MEN	1	9.62%	18569400
MEP	-5.92	-30.20%	37017000
MER-K	0.61	2.47%	14545400
MER-P	0.73	2.89%	8461500
MET	0.17	0.32%	1487797400
MET-A	1.85	8.79%	11451500
MFA	0.93	13.17%	632278300
MFA-B	2.6	11.87%	5703900
MFC	-0.64	-3.24%	412865100
MFD	-0.83	-4.96%	8247700
MFG	-0.96	-22.02%	78761600
MFL	1.76	14.06%	22899700
MFM	0.39	6.24%	21455500
MFO	1.68	6.86%	2388700
MFT	1.53	12.51%	4759900
MFV	0.16	2.25%	4871300
MG	-2.55	-12.21%	26422400
MGA	13.32	32.45%	147249000
MGF	-0.06	-1.05%	18290900
MGM	-2.14	-9.10%	2411401900
MGR	3.98	17.49%	5245000
MGU	2.62	11.86%	7989200
MH-A	3.02	13.20%	3529500
MHD	2.62	18.07%	9537100
MHF	0.97	14.41%	13246200
MHG	-0.09	-0.65%	27202200
MHI	0.47	3.46%	16227500
MHK	6.46	4.34%	215362400
MHN	1.5	12.01%	16023200
MHNB	4.14	18.45%	1993300
MHNC	5.87	28.37%	9013300
MHO	-2.49	-9.78%	56290700
MHO-A	-0.28	-1.07%	799000
MIC	16.66	30.61%	97388400
MIE	1.3	7.10%	30427400
MIN	-0.4	-7.72%	97311500
MIT-A	2.84	12.87%	1751900
MIT-B	2.84	13.12%	3110800
MITT	2.93	18.73%	56691300
MIXT	-5.91	-47.62%	10664200
MIY	1.41	11.32%	9591700
MJN	16.78	20.03%	365115500
MKC	5.38	7.81%	157250500
MKC.V	7.2	10.47%	244300
MKL	102.49	17.66%	9291100
MLI	2.64	8.36%	46728000
MLM	10.38	10.39%	221286200
MLP	-0.04	-0.66%	5134800
MLR	2.16	11.59%	6277700
MMC	8.88	18.36%	511647700
MMD	2.4	15.22%	20514400
MMI	18.35	123.15%	18669100
MMM	24.07	17.16%	635284200
MMP	19.39	30.65%	155881900
MMS	10.85	24.66%	97390000
MMT	-0.12	-1.81%	48200000
MMU	1.38	11.30%	19708900
MN	-3.83	-21.70%	24636500
MNE	0.89	6.77%	2720600
MNI	-0.8	-2.35%	138301200
MNK	46.77	89.49%	499958000
MNP	1.08	7.85%	5938800
MNR	1.98	21.78%	58757700
MNR-B	1.15	4.61%	801900
MO	10.88	28.34%	1842110000
MOD	0.78	6.08%	55192700
MODN	-1.17	-9.92%	28683800
MOG.A	6.09	8.96%	43133500
MOG.B	6.73	9.90%	107100
MOH	18.78	54.04%	162273200
MON	2.92	2.51%	851673500
MORE	0.26	2.89%	43774500
MOS	-1.62	-3.43%	729464900
MOV	-15.64	-35.54%	48975800
MP-D	0.97	3.96%	281100
MPA	1.53	11.94%	5344200
MPC	-0.73	-1.60%	839508800
MPG	2.11	13.84%	4956600
MPLX	28.95	65.00%	32951500
MPV	0.35	2.72%	3268100
MPW	1.56	12.77%	334067600
MPX	-1.61	-16.02%	5049300
MQT	1.51	12.93%	10928300
MQY	1.28	9.10%	15115300
MRC	-17.11	-53.04%	319435700
MRIN	-1.78	-17.38%	53333700
MRK	6.74	13.47%	2645970700
MRO	-7.01	-19.86%	1601731600
MS	7.44	23.72%	2688675300
MS-A	1.16	6.17%	22535200
MS-E	1.45	5.56%	32265300
MS-F	1.58	6.31%	64625700
MS-G	0.46	1.84%	31329000
MS-I	0.16	0.64%	26478900
MSA	1.88	3.67%	31170200
MSB	-4.98	-22.37%	13368600
MSCA	2.21	9.59%	2379200
MSCI	3.72	8.51%	147921600
MSD	-0.45	-4.72%	21020900
MSF	-0.93	-6.01%	5505800
MSI	-0.42	-0.62%	439346400
MSL	-0.52	-2.91%	7226200
MSM	0.38	0.47%	106720700
MSP	-0.09	-0.75%	5127300
MT	-6.81	-38.17%	1376360600
MTB	9.2	7.90%	181228900
MTB-C	80.15	8.76%	52100
MTB.P	51.05	5.38%	144700
MTB.W	10.6	24.65%	517200
MTD	59.87	24.68%	37398700
MTDR	1.59	8.53%	247535200
MTG	0.88	10.43%	1398510500
MTH	-12	-25.01%	152895600
MTL	-3.76	-73.44%	238404400
MTL.P	-0.3	-76.92%	26288700
MTN	15.9	21.14%	53351200
MTOR	4.72	45.25%	395949000
MTR	4.41	20.75%	3538000
MTRN	4.38	14.20%	29306700
MTT	2.31	10.84%	6694700
MTU	-1.15	-17.22%	401405300
MTW	-1.22	-5.23%	634938000
MTX	9.38	15.62%	51085100
MTZ	-10.11	-30.90%	280800700
MUA	2.24	19.39%	17167400
MUC	1.25	9.46%	22455700
MUE	1.39	11.50%	15837700
MUH	2.32	17.38%	6430100
MUI	0.5	3.60%	20324400
MUJ	1.35	10.29%	9620200
MUR	-14.36	-22.13%	393200200
MUS	1.46	12.31%	8900300
MUSA	27.3	65.69%	99898100
MUX	-0.85	-43.37%	754553500
MVC	-3.67	-27.19%	27778200
MVCB	-0.05	-0.20%	2153100
MVO	-9.19	-38.68%	13613000
MVT	1.68	12.07%	9744700
MWA	0.87	9.28%	269703500
MWW	-2.51	-35.20%	419304200
MX	-6.51	-33.38%	65238500
MXE	-2.27	-15.26%	4888900
MXF	-8.5	-29.01%	14495300
MXL	-3.02	-28.95%	49060200
MYC	1.67	12.12%	11814900
MYCC	0.19	1.07%	71132400
MYD	1.92	14.98%	23704700
MYE	-3.52	-16.67%	38464300
MYF	1.76	12.83%	8514700
MYI	1.41	11.14%	32712200
MYJ	1.29	9.44%	6668500
MYN	0.93	7.70%	17891900
MZF	1.11	8.95%	5973800
N	6.15	5.97%	149363200
NAC	2.2	17.12%	32281400
NAD	1.74	13.82%	20258100
NADL	-69.1	-80.91%	262553800
NAN	0.83	6.54%	4826800
NAO	-1.72	-12.29%	51459800
NAP	-1.05	-7.95%	11889600
NAT	0.37	3.81%	341972800
NAV	-4.71	-12.33%	237609800
NAV-D	-2.25	-18.37%	94900
NAZ	2.2	18.15%	5686300
NBB	2.74	14.86%	16429900
NBD	2.52	12.97%	4411100
NBHC	-1.99	-9.30%	43758500
NBL	-20.68	-30.36%	643237400
NBR	-4.01	-23.60%	1477969900
NC	-2.83	-4.55%	5513800
NCA	1.34	14.58%	10262500
NCI	-3.83	-19.95%	47639300
NCR	-4.92	-14.45%	586181400
NCS	0.98	5.59%	92013800
NCT	-29.95	-86.96%	831090100
NCT-B	-0.55	-2.10%	956100
NCT-C	0.01	0.04%	481800
NCT-D	0.64	2.61%	439700
NCV	-0.29	-2.99%	72385400
NCZ	-0.07	-0.78%	71141000
NDP	-6.15	-24.50%	18358000
NDRO	-7.27	-60.13%	49149100
NE	-20.9	-55.78%	1357681100
NEA	0.92	7.13%	32988200
NEE	20.67	24.14%	513041300
NEE-C	1.2	4.96%	2941100
NEE-G	3.74	17.89%	8233100
NEE-H	4.44	22.02%	8356400
NEE-I	4.24	22.92%	12786500
NEE-J	4.07	22.29%	11705100
NEFF	-3.42	-23.28%	14405000
NEM	-4.13	-17.93%	2063792900
NEP	1.2	3.69%	41738900
NEU	69.38	20.76%	11991500
NEV	2.25	17.36%	14660900
NEWM	11.13	89.04%	71773200
NEWR	4.44	14.61%	11278300
NFG	-1.87	-2.62%	117425900
NFJ	-1.71	-9.66%	65065400
NFX	2.49	10.11%	738033600
NGG	5.34	8.18%	118039900
NGL	-6.51	-18.87%	102062200
NGS	-4.53	-16.43%	13742500
NGVC	-14.28	-33.64%	39571700
NHF	7.24	19.21%	60992300
NHI	13.86	24.71%	43064900
NI	9.54	29.01%	505284000
NID	0.99	8.60%	34384400
NIE	1.16	5.94%	21707100
NIM	1.01	10.47%	6411600
NIQ	1.15	10.00%	8950900
NJR	7.48	32.35%	58253000
NKE	8.76	22.27%	923909900
NKG	0.32	2.61%	4028500
NKX	2	15.70%	18175300
NL	-2.58	-23.08%	5019800
NLS	6.75	80.07%	62503900
NLSN	-1.16	-2.53%	584566600
NLY	0.84	8.43%	2167426600
NLY-A	1.48	6.07%	3001200
NLY-C	2.79	12.60%	7250500
NLY-D	2.85	12.95%	11980600
NM	-7.05	-63.17%	260418600
NM-G	-5.76	-23.27%	4124500
NM-H	-6.45	-25.90%	4660300
NMBL	-17.8	-39.29%	167693800
NMFC	-0.1	-0.66%	114815400
NMI	1.79	17.67%	4789100
NMK-B	-0.03	-0.03%	205200
NMK-C	1.9	2.09%	122900
NMM	-8.95	-46.81%	134256000
NMR	-2.1	-27.03%	112140000
NMS	-0.89	-5.84%	754500
NMT	1.12	9.24%	3474900
NMY	0.73	6.12%	12404100
NNA	-0.77	-17.50%	104630600
NNC	1.06	8.86%	7559100
NNI	4.19	9.94%	24040400
NNN	9.04	29.81%	290212500
NNN-D	3.29	14.85%	9976200
NNN-E	5.25	27.63%	10951600
NNY	1.03	11.76%	6061700
NOA	-2.67	-45.96%	19744500
NOAH	2.9	16.11%	108808000
NOC	32.78	28.60%	301619900
NOK	-0.25	-3.08%	4687670500
NORD	1.58	9.03%	38589100
NOV	-14	-17.60%	988565600
NOW	11.84	21.14%	442701200
NP	17.5	40.92%	19299000
NPK	-22.46	-27.90%	6491600
NPO	5.11	8.86%	48113300
NPTN	-3.68	-52.12%	34560600
NPV	1.28	10.83%	7740300
NQ	-10.79	-73.40%	1172627300
NQP	1.39	11.26%	12700300
NR	-2.75	-22.38%	187205700
NRF	8.26	30.71%	1665548100
NRF-A	1.29	5.36%	1924100
NRF-B	2.19	9.65%	7906200
NRF-C	1.76	7.36%	3856000
NRF-D	1.75	7.51%	6731100
NRF-E	0.48	1.94%	16216200
NRG	-1.77	-6.16%	1005226700
NRK	0.26	2.06%	32683400
NRP	-106.9	-53.61%	119616900
NRT	-7.82	-39.14%	6517200
NRZ	-0.59	-4.42%	437829000
NS	6.76	13.26%	124948300
NSAM	4.57	25.39%	218875700
NSC	16.78	18.08%	462016500
NSH	6.33	22.53%	46130100
NSL	-0.58	-8.13%	30338100
NSM	-8.77	-23.73%	198665200
NSP	-2.24	-6.20%	28803500
NSR	-22.06	-44.24%	280496900
NSS	0.33	1.30%	6754000
NTC	0.94	8.10%	6902000
NTG	0.58	2.12%	23781500
NTL	1.09	5.48%	2053400
NTP	-2.54	-34.84%	29423400
NTT	-1.43	-5.29%	77813500
NTX	1.61	12.53%	4453000
NTZ	-1.04	-40.15%	4150100
NUE	-4.33	-8.11%	475619400
NUM	1.15	9.19%	8751400
NUO	1.41	10.13%	6957500
NUS	-94.52	-68.38%	449600200
NUV	0.61	6.75%	75871200
NUW	2.26	14.87%	7038900
NVGS	-5.88	-21.83%	80747600
NVO	5.37	14.53%	326168000
NVR	249.32	24.30%	9782800
NVRO	15.41	66.25%	12339300
NVS	12.28	15.28%	378993600
NW-C	0.94	3.73%	2847100
NWE	13.26	30.61%	54283000
NWHM	3.03	26.46%	18754400
NWL	5.68	17.53%	515763400
NWN	7.08	16.53%	28788300
NWY	-1.73	-39.59%	42432600
NX	-1.14	-5.72%	65202400
NXC	1.94	14.37%	3539900
NXJ	-0.04	-0.30%	3029100
NXN	0.3	2.25%	2161000
NXP	1.37	10.63%	8144300
NXQ	1.24	10.03%	6611200
NXR	1.36	10.56%	5879000
NYC-U	0.92	1.88%	1232500
NYCB	-0.85	-5.04%	642923900
NYLD	7.13	17.82%	106604800
NYRT	-0.11	-1.03%	330545900
NYT	-2.65	-16.70%	235898200
O	10.38	27.81%	490866700
O-F	2.29	9.57%	7302800
OAK	-7.01	-11.91%	68405100
OAK-A	0.59	2.38%	2253700
OAKS	0.38	3.65%	31366600
OAS	-30.43	-64.79%	726852700
OB	0.38	2.40%	21108200
OC	-4.91	-12.06%	374254600
OCIP	-11.6	-42.03%	17749000
OCN	-40.35	-72.77%	776498400
ODC	-5.21	-13.77%	2710900
OEC	-0.81	-4.55%	25350400
OFC	4.68	19.76%	156429300
OFC-L	2.54	10.79%	4172800
OFG	-0.69	-3.98%	103402300
OFG-A	1.36	6.12%	742000
OFG-B	3.18	14.52%	712400
OFG-D	1.21	5.53%	514200
OGE	1.58	4.66%	255017800
OGS	7.92	23.78%	95286200
OHI	9.27	31.11%	302559800
OI	-8.79	-24.57%	310101000
OIA	0.78	12.58%	24764300
OIB.C	8.55	104.27%	444880600
OII	-20.07	-25.44%	305603400
OIS	-52.82	-51.93%	192715100
OKE	-12.39	-19.93%	353473700
OKS	-13.02	-24.73%	176991700
OLN	-6.08	-21.07%	210304600
OLP	3.54	17.59%	8512700
OMAM	2.24	16.00%	27242600
OMC	3.1	4.17%	415164500
OME	-1.72	-14.00%	46698200
OMI	-1.45	-3.97%	119981000
OMN	-0.97	-10.65%	31515900
ONDK	-4.49	-16.68%	18623600
OPY	-1.53	-6.17%	8613200
ORA	-0.03	-0.11%	17016100
ORAN	4.57	37.00%	164443700
ORC	-0.5	-3.69%	19623500
ORCL	6.71	17.54%	3823180900
ORI	-2.64	-15.29%	364641500
ORN	-0.98	-8.15%	27087000
OSK	-1.73	-3.43%	177157600
OUT	-0.62	-2.26%	21271500
OXM	-25.46	-31.56%	22285600
OXY	-14.49	-15.24%	1131649700
OZM	-3.12	-21.08%	284502100
P	-8.77	-32.97%	2087326500
PAA	-0.45	-0.87%	265764400
PAC	9.98	18.75%	15869800
PACD	-68.2	-59.51%	143918500
PAG	1.91	4.05%	88908800
PAGP	-3.27	-4.07%	259521900
PAH	8.22	54.80%	173849700
PAI	0.27	2.05%	5172200
PAM	4.78	91.22%	56387900
PANW	65.1	113.28%	452349800
PAR	0.7	12.84%	5169600
PAY	10.38	38.70%	405653900
PAYC	8.43	47.09%	27249800
PB	-8.03	-12.67%	93218300
PBA	1.18	3.35%	57831200
PBF	-4.82	-15.32%	414276800
PBFX	-6.65	-23.75%	24815700
PBH	-1.08	-3.02%	87008100
PBI	1.07	4.59%	555659700
PBI-B	2.19	8.95%	7698900
PBR	-6.48	-47.02%	7733747800
PBR.A	-7.11	-48.40%	3233705500
PBT	-3.31	-25.74%	39823900
PBYI	85.74	82.82%	99964400
PCF	-0.15	-1.82%	10939400
PCG	12.96	32.17%	763105900
PCI	-1.83	-8.14%	142940300
PCK	0.51	5.67%	14983100
PCM	-1	-8.58%	7374500
PCN	-0.69	-4.37%	24848100
PCQ	2.64	20.29%	11206000
PDI	1.61	5.53%	58733900
PDM	2.32	14.04%	225620300
PDS	-3.31	-35.33%	570200300
PDT	2.15	18.53%	29148600
PE	-6.34	-28.43%	233848400
PEB	14.87	48.34%	89129900
PEB-C	5.29	25.97%	3085800
PEG	9.37	29.24%	921950200
PEI	4.48	23.60%	160209800
PEI-A	1.09	4.33%	2598700
PEI-B	2.16	9.10%	2448200
PEO	-3.54	-12.93%	19950300
PEP	11.62	14.01%	1206311700
PER	-5.58	-47.09%	93775600
PES	-2.47	-30.84%	232313400
PF	7.84	28.55%	265658600
PFD	1.82	14.85%	7080300
PFE	0.52	1.70%	6579478500
PFG	2.63	5.33%	312520600
PFH	-1.01	-5.91%	1890000
PFK	-0.86	-3.20%	872300
PFL	0.44	3.89%	23152700
PFN	-0.14	-1.41%	55188300
PFO	1.47	14.58%	7172300
PFS	-1.26	-6.52%	46666200
PFSI	-0.25	-1.42%	23969400
PG	9.68	11.89%	2047476400
PGEM	-4.05	-22.46%	59945100
PGH	-3.09	-49.84%	474059700
PGP	-3.69	-15.97%	16896100
PGR	-0.28	-1.03%	949466900
PGRE	0.1	0.54%	133987700
PGZ	1.61	9.44%	6439900
PH	0.31	0.24%	289765300
PHD	-1.34	-10.53%	21658900
PHG	-7.97	-21.56%	162308400
PHH	-0.39	-1.60%	225705000
PHI	3.21	5.34%	24026600
PHK	-0.4	-3.43%	162766600
PHM	1.09	5.35%	1548435000
PHT	0.12	0.70%	18280800
PHX	-10.13	-30.32%	16185500
PII	5.6	3.85%	159233300
PIM	-0.23	-4.56%	37826700
PIR	-7.68	-33.28%	517948400
PIY	0.2	0.78%	318600
PJC	18.54	46.88%	35423600
PJH	3.92	18.56%	18398500
PKD	-5.06	-62.24%	228795700
PKE	-3.79	-13.20%	15854400
PKG	14.77	23.34%	246765200
PKI	2.5	6.06%	224924500
PKO	-3.2	-11.33%	15266500
PKX	-14.19	-18.19%	70311800
PKY	-0.9	-4.67%	152723700
PL-C	3.97	18.29%	6364900
PL-E	4.13	19.47%	3458300
PLD	6.08	16.45%	595957900
PLNT	0	N/A	0
PLOW	4.61	27.41%	38075300
PLT	6.57	14.14%	51531700
PM	-5.68	-6.52%	1202776000
PMC	-0.79	-3.67%	66936800
PMF	2.1	17.17%	15346400
PML	1.22	11.44%	33002500
PMM	0.61	9.19%	34688300
PMO	1.25	11.64%	24181500
PMT	-1.87	-8.14%	158186800
PMX	1.1	11.00%	17856600
PNC	13.65	17.59%	551026100
PNC-P	2.51	9.94%	34679600
PNC-Q	3.8	18.90%	22587600
PNC.W	7.2	40.56%	7660000
PNF	1.36	13.41%	5256500
PNI	1.95	19.06%	5513900
PNM	5.51	22.84%	111195400
PNR	-11.25	-14.48%	371881200
PNTA	3.21	14.23%	980300
PNW	15.39	29.08%	231264800
POL	2.56	7.24%	183089600
POR	7.63	25.26%	146588900
POST	-7.38	-14.98%	191447000
POT	2.36	7.16%	1196396000
PPG	20.75	21.88%	196415100
PPL	6.24	20.74%	1093208700
PPP	-0.6	-13.51%	201449100
PPR	-0.51	-8.76%	125023300
PPS	13.54	29.94%	101656500
PPS-A	5.13	8.77%	124800
PPT	-0.19	-3.49%	81077000
PPX	4.13	19.88%	8400900
PQ	-2.32	-13.43%	219552000
PRA	-3.33	-6.87%	57151800
PRE-D	2.79	12.32%	4962800
PRE-E	1.34	5.30%	9032800
PRE-F	4.48	22.16%	10271700
PRGO	13.7	8.93%	283015700
PRH	4.14	19.87%	21576800
PRI	11.35	26.45%	61264300
PRLB	-4.02	-5.65%	92023900
PRO	-12.42	-31.13%	34279800
PRU	-1.76	-1.91%	632532900
PSA	34.33	22.81%	157438100
PSA-A	0.07	0.28%	2816400
PSA-S	3.68	17.04%	10955800
PSA-T	3.63	17.20%	10989300
PSA-U	4.32	21.38%	7535000
PSA-V	3.95	20.23%	14297700
PSA-W	4.1	21.75%	13169300
PSA-X	4.25	22.52%	6605200
PSA-Y	1.35	5.43%	19462500
PSA-Z	0.36	1.45%	12441800
PSB	3.12	4.08%	22497300
PSB-S	3.7	16.93%	4781700
PSB-T	4.5	22.28%	7036400
PSB-U	4.57	23.79%	5998200
PSB-V	4.22	21.96%	3124200
PSF	1.01	4.09%	9725300
PSG	1.99	12.44%	15791600
PSO	-3.95	-17.63%	94630800
PSX	-5.43	-7.04%	939652700
PSXP	31	81.73%	42374600
PTR	1.22	1.11%	41971600
PTY	-1.36	-7.88%	61230000
PUK	1.17	2.60%	54305600
PUK-A	0.9	3.66%	3700100
PUK.P	0.78	3.16%	3266100
PVG	0.63	12.21%	143853300
PVH	-7.85	-5.77%	255083700
PVTD	2.4	10.08%	2305200
PWE	-6.28	-75.12%	709552600
PWR	-3.17	-10.04%	435874900
PX	-0.47	-0.36%	286556600
PXD	-35.22	-19.13%	432650600
PYN	1.12	12.95%	4314900
PYS	0.53	2.55%	1168100
PYT	2.78	16.63%	993200
PZC	1.51	16.41%	12400000
PZE	-0.61	-10.99%	46955100
PZN	-2.3	-19.56%	14525300
Q	12.53	27.04%	175303000
QEP	-10.43	-34.03%	679325900
QSR	3.17	8.84%	38278100
QTM	0.56	46.67%	326669000
QTS	9.06	36.56%	25220800
QTWO	2.59	15.94%	45522800
QUAD	-4.27	-15.68%	37799900
R	19.07	25.85%	140467300
RAD	2.46	48.62%	6573347300
RAI	14.28	28.57%	598274800
RAS	-1.3	-14.49%	190344600
RAS-A	0.92	4.11%	3254700
RAS-B	0.95	3.97%	1055700
RAS-C	-0.09	-0.36%	1171400
RATE	-5.51	-30.71%	181096800
RAX	7.68	19.63%	749227100
RBA	3.96	17.27%	100902200
RBC	1.48	2.01%	74012200
RBS	0.78	6.88%	206404800
RBS-F	0.85	3.42%	2147500
RBS-H	1.31	5.42%	4172300
RBS-L	4.01	20.53%	16374000
RBS-S	3.34	15.53%	21558600
RCI	-6.39	-14.12%	89435500
RCL	35.01	73.83%	538281500
RCS	-0.31	-3.17%	31583600
RDC	-12.04	-34.05%	532470400
RDN	2.6	18.41%	786355600
RDS.A	-4.32	-6.06%	595260200
RDS.B	-5.55	-7.39%	203791400
RDY	9.42	22.96%	72080200
RE	14.43	9.26%	85166600
REG	17.48	37.75%	120276500
REG-F	3.61	16.64%	7934700
REG-G	4.71	23.57%	2547700
REN	-38.55	-85.38%	233828200
RENN	-0.54	-17.70%	314822700
RES	-4.81	-26.95%	285445500
RESI	-10.71	-35.57%	205234600
REV	9.2	36.86%	13194500
REX	17.26	38.60%	44672100
REXR	2.51	19.02%	54480100
RF	0.67	6.77%	3688822000
RF-A	2.88	13.00%	13990600
RF-B	0.61	2.46%	31415400
RFI	1.21	10.09%	17018600
RFP	1.59	9.93%	80767800
RFT	-1.65	-6.60%	2321400
RFTA	-0.4	-1.62%	1462100
RGA	10.21	13.19%	96068900
RGC	1.91	9.82%	273019100
RGR	-38.46	-52.62%	93220400
RGS	2.25	15.51%	114763400
RGT	-0.85	-9.56%	11360200
RH	28.71	42.66%	261719100
RHI	16.39	39.03%	245960900
RHP	10.96	26.23%	124955100
RHT	13.1	23.38%	420790200
RICE	-0.93	-4.25%	312710000
RIG	-31.09	-62.91%	1978421700
RIGP	-7.38	-33.55%	55568900
RIO	-10.37	-18.38%	711483900
RJD	2.29	9.16%	7703400
RJF	5.1	9.77%	168708600
RL	8.59	4.86%	236066700
RLGY	-4.98	-10.07%	441247400
RLH	0.29	4.79%	4491700
RLI	0.71	1.46%	32081000
RLJ	9.21	37.87%	181061500
RM	-18.12	-53.40%	42118900
RMAX	2.18	6.80%	20599900
RMD	8.98	19.07%	246072400
RMP	0.85	5.35%	23973500
RMT	-2.53	-20.06%	21845700
RNG	-3.45	-18.78%	117028300
RNP	3.29	20.96%	29933000
RNR	-0.12	-0.12%	113981800
RNR-C	3.81	17.55%	2421700
RNR-E	4.3	23.29%	11195800
ROG	19.94	32.42%	21822300
ROK	-6.96	-5.89%	211702800
ROL	1.87	9.28%	39361400
ROP	17.67	12.74%	106205000
ROYT	-7.55	-59.54%	87841700
RPA-A	5.12	24.29%	3780300
RPAI	3.97	31.21%	318391900
RPM	9.2	22.16%	169798100
RPT	3	19.06%	112332900
RPT-D	8.36	14.27%	2094900
RQI	2.71	28.59%	64483200
RRC	-30.86	-36.60%	506281400
RRTS	-3.6	-13.36%	66126600
RS	-14.57	-19.21%	134502400
RSG	7.05	21.23%	419885200
RSO	-0.89	-15.01%	242498300
RSO-A	-0.13	-0.55%	1988000
RSO-B	0.09	0.41%	5736900
RSO-C	-2.15	-8.67%	4948500
RSPP	4.64	22.63%	199598200
RST	-2.46	-20.13%	34082200
RT	-0.09	-1.30%	158460000
RTEC	-1.51	-12.86%	48293400
RTN	17.47	19.26%	445759300
RUBI	-1.36	-7.77%	67642300
RVT	-1.68	-10.49%	48820600
RWT	0.33	1.70%	127898300
RXN	1.2	4.44%	165725000
RY	1.84	2.74%	128221200
RYAM	-14.5	-39.40%	129028700
RYI	-0.42	-4.06%	23703500
RYN	-14.16	-33.63%	245660600
RZA	3.49	14.38%	8505700
S	-6.6	-61.40%	5212079200
SA	0.25	3.42%	147875500
SAH	2.56	10.46%	84339300
SAIC	16.46	49.77%	72755800
SALT	-96.96	-80.40%	282601200
SAM	47.75	19.75%	15681000
SAN	-0.74	-8.16%	1890900900
SAN-A	0.73	2.96%	3728100
SAN-B	3.08	17.11%	7394700
SAN-C	1.68	6.91%	2547400
SAN-I	1.78	7.62%	1599700
SAP	-17.49	-20.07%	260269500
SAQ	0.37	1.46%	918600
SAR	-0.8	-5.11%	2710300
SB	-6.49	-62.40%	144329300
SB-B	-0.5	-1.95%	767100
SB-C	-7.9	-31.35%	3173800
SB-D	-7.37	-29.54%	2950900
SBGL	2.76	57.38%	212908500
SBH	0.51	1.69%	364688900
SBNA	-3.22	-12.94%	1387100
SBNB	-1.1	-4.39%	510700
SBR	-14.78	-29.23%	7239500
SBS	-5.05	-44.53%	643777900
SBW	-0.77	-6.32%	10093000
SBY	0.57	3.56%	79614600
SC	-6.14	-23.84%	513247200
SCCO	-0.51	-1.78%	479940100
SCD	0.96	6.08%	13657300
SCE-F	4.4	21.89%	15994700
SCE-G	4.3	23.32%	10058200
SCE-H	1.35	5.38%	9015400
SCG	13.47	28.70%	209598900
SCH-B	3.61	16.42%	11483000
SCHW	4.19	16.12%	1780338500
SCI	4.57	25.21%	363391400
SCL	-25.55	-38.93%	17246900
SCM	-3.17	-21.20%	14499500
SCQ	0.13	0.52%	865300
SCS	2.09	13.18%	139534400
SCX	5.36	36.79%	4075200
SD	-4.25	-70.02%	2562020200
SDLP	-14.77	-47.65%	105402400
SDR	-4.96	-55.54%	93730500
SDRL	-29.14	-70.93%	1769441400
SDT	-6.23	-67.35%	59775700
SE	0.68	1.91%	782461500
SEAS	-10.87	-37.78%	410330600
SEE	8.38	24.61%	474350700
SEM	2.79	24.03%	197419300
SEMG	3.16	4.84%	119960000
SEP	11.62	25.62%	57936700
SERV	9.32	53.41%	86579800
SF	3.1	6.47%	89700600
SFE	-0.27	-1.34%	20400200
SFL	-2.26	-13.80%	136433600
SFS	2.63	20.08%	33111700
SFUN	-9.09	-55.16%	1363285500
SGF	-0.85	-6.66%	3971200
SGM	-4.57	-27.65%	22104100
SGU	0.85	16.19%	19179100
SGY	-177.1	-51.20%	255662900
SGZA	5.23	26.45%	7635400
SHG	-5.31	-11.62%	12904200
SHI	0.79	2.77%	3610400
SHLX	9.15	28.75%	57192600
SHO	3.11	23.21%	426358000
SHW	79.54	43.35%	152899900
SID	-4.12	-66.45%	1310262500
SIG	52.87	67.18%	261616000
SIX	6.33	17.19%	201301300
SJI	1.49	5.31%	37888400
SJM	-2.64	-2.55%	161298000
SJR	2.65	10.89%	74863100
SJT	-2.49	-14.87%	25926500
SJW	2.33	7.82%	11626700
SKM	2.39	9.71%	228174600
SKT	4.94	15.43%	177155800
